央视频道,#genre#
东方卫视,http://123.138.22.30:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路336』
东方卫视,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路341』
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://120.234.5.29:6000/udp/239.20.0.173:2144$LR•IPV4『线路349』
东方卫视,http://111.14.181.15:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路351』
东方卫视,http://218.241.192.50:8808/rtp/239.3.1.136:8032$LR•IPV4『线路352』
东方卫视,http://222.241.154.37:9901/tsfile/live/23033_1.m3u8?key=txiptv$LR•IPV4『线路368』
东方卫视,http://58.220.219.14:9901/tsfile/live/0107_1.m3u8?key=txiptv$LR•IPV4『线路374』
东方卫视,http://117.27.190.42:9998/tsfile/live/23268_1.m3u8?key=txiptv$LR•IPV4『线路376』
北京卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000516/index.m3u8$LR•IPV6『线路1』
北京卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226161/index.m3u8$LR•IPV6『线路4』
北京卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000031556/1.m3u8$LR•IPV6『线路5』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225728/2.m3u8$LR•IPV6『线路6』
北京卫视,http://[2409:8087:1a0a:df::4010]:80/wh7f454c46tw3521118935_826740184/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$LR•IPV6『线路7』
北京卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$LR•IPV6『线路8』
北京卫视,http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV6『线路9』
北京卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000021288/1.m3u8$LR•IPV6『线路10』
北京卫视,http://[2409:8087:1a0a:df::4038]:80/wh7f454c46tw3547342772_34981265/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8?icpid=88888888&RTS=1713970376&from=4&hms_devid=1211&online=1713970376&vqe=3$LR•IPV6『线路11』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225728/2.m3u8$LR•IPV6『线路12』
北京卫视,http://[2409:8087:1a0a:df::4010]:80/wh7f454c46tw3521118935_826740184/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$LR•IPV6『线路13』
北京卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$LR•IPV6『线路14』
北京卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226739/index.m3u8$LR•IPV6『线路15』
北京卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000516/index.m3u8?$LR•IPV6『线路16』
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226450/index.m3u8$LR•IPV6『线路17』
北京卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000516/index.m3u8?channel-id=newtv$LR•IPV6『线路18』
北京卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000005000265027/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=3$LR•IPV6『线路19』
北京卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000001000020451/1.m3u8?channel-id=wasusyt&Contentid=6000000001000020451&livemode=1&stbId=3$LR•IPV6『线路20』
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8$LR•IPV6『线路21』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$LR•IPV6『线路23』
北京卫视,http://[2409:8087:1a0a:df::4010]:80/wh7f454c46tw3521118935_826740184/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8?icpid=88888888&RTS=1713970350&from=4&hms_devid=771&online=1713970350&vqe=3$LR•IPV6『线路24』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8$LR•IPV6『线路25』
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV6『线路26』
北京卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226251/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$LR•IPV6『线路27』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV6『线路28』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV6『线路29』
北京卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226739/index.m3u8$LR•IPV6『线路30』
北京卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000516/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000410$LR•IPV6『线路31』
北京卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$LR•IPV6『线路32』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$LR•IPV6『线路33』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8?$LR•IPV6『线路34』
北京卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226161/index.m3u8$LR•IPV6『线路35』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8$LR•IPV6『线路36』
北京卫视,http://[2409:8087:74f0:22::6]:6410/270000001128/9900000516/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000516$LR•IPV6『线路37』
北京卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/1000000001000017156/index.m3u8?channel-id=bestzb&Contentid=1000000001000017156&livemode=1&stbId=3$LR•IPV6『线路38』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226450/index.m3u8$LR•IPV6『线路39』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226450/index.m3u8$LR•IPV6『线路40』
北京卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV6『线路41』
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/99.m3u8$LR•IPV6『线路42』
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/index.m3u8$LR•IPV6『线路43』
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8?$LR•IPV6『线路62』
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/$LR•IPV6『线路74』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://221.233.192.152:1111/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路81』
北京卫视,http://115.48.63.1:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路82』
北京卫视,http://123.130.84.106:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路83』
北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路84』
北京卫视,http://61.156.228.12:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路86』
北京卫视,http://36.99.206.164:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路87』
北京卫视,http://121.33.239.242:9901/tsfile/live/38725_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路88』
北京卫视,http://125.33.89.106:5566/udp/239.3.1.241:8000$LR•IPV4『线路110』
北京卫视,http://60.2.190.206:4000/udp/239.253.92.87:8014$LR•IPV4『线路111』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7292&tk=97475bb89d45$LR•IPV4『线路112』
北京卫视,http://mom.cloudns.be:9901/tsfile/live/38725_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路113』
北京卫视,http://60.2.190.206:4000/rtp/239.253.92.87:8014$LR•IPV4『线路114』
北京卫视,http://221.222.162.206:8888/rtp/239.3.1.241:8000$LR•IPV4『线路115』
北京卫视,http://221.219.79.161:4000/rtp/239.3.1.241:8000$LR•IPV4『线路116』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$LR•IPV4『线路117』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3707&tk=97475bb89d45$LR•IPV4『线路118』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3797&tk=97475bb89d45$LR•IPV4『线路119』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5290&tk=97475bb89d45$LR•IPV4『线路120』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9885&tk=97475bb89d45$LR•IPV4『线路121』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0084&tk=97475bb89d45$LR•IPV4『线路122』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7292&tk=97475bb89d45$LR•IPV4『线路123』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9320&tk=97475bb89d45$LR•IPV4『线路124』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1546&tk=97475bb89d45$LR•IPV4『线路125』
北京卫视,http://61.150.67.62:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路126』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV4『线路127』
北京卫视,http://221.222.162.206:8888/rtp/239.3.1.241:8000$LR•IPV4『线路134』
北京卫视,http://123.113.187.204:8000/rtp/239.3.1.241:8000$LR•IPV4『线路135』
北京卫视,http://114.243.110.0:4000/rtp/239.3.1.241:8000$LR•IPV4『线路136』
北京卫视,http://60.2.190.206:4000/rtp/239.253.92.87:8014$LR•IPV4『线路141』
北京卫视,http://www.furymax.top:85/rtp/239.254.96.141:8920$LR•IPV4『线路143』
北京卫视,http://60.12.183.46:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路146』
北京卫视,http://wouu.net:9977/udp/239.93.0.180:5140$LR•IPV4『线路147』
北京卫视,http://112.102.217.173:9003//hls/41/index.m3u8$LR•IPV4『线路189』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226251/index.m3u8$LR•IPV4『线路195』
北京卫视,http://39.134.136.161:6610/000000001000/6356396163691637298/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=6356396163691637298$LR•IPV4『线路197』
北京卫视,http://39.134.136.161:6610/000000001000/1000000001000021288/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000021288$LR•IPV4『线路201』
北京卫视,http://nas.hssvm.com:8888/udp/225.1.1.113:5002$LR•IPV4『线路203』
北京卫视,http://222.134.245.16:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路205』
北京卫视,http://14.112.86.101:4022/udp/239.77.1.4:5146$LR•IPV4『线路206』
北京卫视,http://120.6.209.42:8866/udp/239.253.92.87:8014$LR•IPV4『线路207』
北京卫视,http://222.129.139.91:8888/udp/239.3.1.241:8000$LR•IPV4『线路208』
北京卫视,http://60.7.56.33:4000/udp/239.253.92.87:8014$LR•IPV4『线路209』
北京卫视,http://115.171.216.209:4000/udp/225.1.8.121:8002$LR•IPV4『线路210』
北京卫视,http://115.171.216.225:4000/udp/225.1.8.121:8002$LR•IPV4『线路211』
北京卫视,http://223.241.247.214:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路212』
北京卫视,http://123.113.249.203:8888/udp/239.3.1.241:8000$LR•IPV4『线路213』
北京卫视,http://183.3.134.56:9901/tsfile/live/0122_1.m3u8?key=tvbox6_com&playlive=1&authid=0$LR•IPV4『线路214』
北京卫视,http://123.122.163.183:19999/udp/239.3.1.241:8000$LR•IPV4『线路218』
北京卫视,http://1.203.111.193:17777/udp/225.1.8.21:8002$LR•IPV4『线路219』
北京卫视,http://115.171.216.225:4000/udp/225.1.8.21:8002$LR•IPV4『线路220』
北京卫视,http://111.196.129.152:20000/udp/239.3.1.241:8000$LR•IPV4『线路221』
北京卫视,http://221.219.79.161:4000/udp/239.3.1.241:8000$LR•IPV4『线路222』
北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv$LR•IPV4『线路223』
北京卫视,http://115.171.80.176:8888/udp/225.1.8.21:8002$LR•IPV4『线路228』
北京卫视,http://123.117.237.15:8680/udp/239.3.1.241:8000$LR•IPV4『线路231』
北京卫视,http://60.10.106.114:555/udp/239.253.92.87:8014$LR•IPV4『线路233』
北京卫视,http://222.129.139.229:8888/udp/239.3.1.241:8000$LR•IPV4『线路234』
北京卫视,http://61.173.144.157:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路236』
北京卫视,http://123.113.187.204:8000/udp/239.3.1.241:8000$LR•IPV4『线路238』
北京卫视,http://183.94.146.109:2222/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路242』
北京卫视,http://114.252.238.87:8000/udp/239.3.1.241:8000$LR•IPV4『线路246』
北京卫视,http://123.122.162.7:19999/udp/239.3.1.241:8000$LR•IPV4『线路247』
北京卫视,http://115.171.216.209:4000/udp/225.1.8.21:8002$LR•IPV4『线路248』
北京卫视,http://218.89.240.144:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路249』
北京卫视,http://60.2.190.206:4000/udp/239.253.92.87:8014$LR•IPV4『线路250』
北京卫视,http://115.171.80.176:8888/udp/225.1.8.121:8002$LR•IPV4『线路251』
北京卫视,http://1.203.111.193:17777/udp/225.1.8.121:8002$LR•IPV4『线路252』
北京卫视,http://dms.yryyj.site:8188/udp/239.76.246.184:1234$LR•IPV4『线路253』
北京卫视,http://114.249.215.204:9888/udp/239.3.1.241:8000$LR•IPV4『线路257』
北京卫视,http://114.249.230.215:9888/udp/239.3.1.241:8000$LR•IPV4『线路258』
北京卫视,http://114.252.239.133:9876/udp/239.3.1.241:8000$LR•IPV4『线路259』
北京卫视,http://221.222.162.206:8888/udp/239.3.1.241:8000$LR•IPV4『线路260』
北京卫视,http://114.249.229.24:8888/udp/239.3.1.241:8000$LR•IPV4『线路261』
北京卫视,http://115.171.216.225:4000/rtp/225.1.8.121:8002$LR•IPV4『线路267』
北京卫视,http://115.171.216.225:4000/rtp/225.1.8.21:8002$LR•IPV4『线路269』
北京卫视,http://58.220.219.14:9901/tsfile/live/0122_1.m3u8?key=txiptv$LR•IPV4『线路275』
北京卫视,http://58.48.37.158:1111/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路276』
北京卫视,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路280』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2647&tk=2aca1ad9a849$LR•IPV4『线路282』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0069&tk=e503191f8e20$LR•IPV4『线路283』
北京卫视,http://125.33.89.106:5566/udp/239.3.1.241:8000$LR•IPV4『线路285』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5334&tk=e503191f8e20$LR•IPV4『线路286』
北京卫视,http://223.166.234.19:7777/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路287』
北京卫视,http://111.196.191.248:5555/rtp/239.3.1.241:8000$LR•IPV4『线路288』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8687&tk=e503191f8e20$LR•IPV4『线路291』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9622&tk=e503191f8e20$LR•IPV4『线路292』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5890&tk=e503191f8e20$LR•IPV4『线路293』
北京卫视,http://221.219.79.161:4000/rtp/239.3.1.241:8000$LR•IPV4『线路295』
北京卫视,http://111.196.135.75:8686/udp/239.3.1.241:8000$LR•IPV4『线路297』
北京卫视,http://220.249.114.102:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路306』
北京卫视,http://115.60.241.249:2000/rtp/225.1.4.81:1110$LR•IPV4『线路310』
北京卫视,http://221.2.148.205:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路313』
北京卫视,http://120.0.8.181:8086/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路319』
北京卫视,http://120.0.52.162:8086/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路320』
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014$LR•IPV4『线路321』
北京卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226450/index.m3u8$LR•IPV4『线路322』
北京卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225728/index.m3u8$LR•IPV4『线路323』
北京卫视,http://116.128.242.83:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路328』
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0314&tk=e503191f8e20$LR•IPV4『线路331』
北京卫视,http://123.138.22.30:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路333』
北京卫视,http://120.234.5.29:6000/udp/239.20.0.121:2040$LR•IPV4『线路345』
北京卫视,http://111.14.181.15:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路346』
北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000$LR•IPV4『线路349』
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路353』
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8?key=txiptv$LR•IPV4『线路368』
北京卫视,http://117.27.190.42:9998/tsfile/live/23257_1.m3u8?key=txiptv$LR•IPV4『线路375』
江苏卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000524/index.m3u8$LR•IPV6『线路1』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/1.m3u8$LR•IPV6『线路4』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001828/1.m3u8$LR•IPV6『线路5』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000018509/1.m3u8$LR•IPV6『线路6』
江苏卫视,http://[2409:8087:1a0a:df::402f]:80/wh7f454c46tw3223665652_2134146582/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8?icpid=88888888&RTS=1713970052&from=4&hms_devid=1144&online=1713970052&vqe=3$LR•IPV6『线路7』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001828/1.m3u8$LR•IPV6『线路9』
江苏卫视,http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV6『线路10』
江苏卫视,http://[2409:8087:1a0a:df::4015]:80/wh7f454c46tw3251136475_-1261873562/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8?icpid=88888888&RTS=1713970080&from=4&hms_devid=992&online=1713970080&vqe=3$LR•IPV6『线路12』
江苏卫视,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010059/$LR•IPV6『线路13』
江苏卫视,http://[2409:8087:1a0a:df::402f]:80/wh7f454c46tw3223665652_2134146582/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8?icpid=88888888&RTS=1713970052&from=4&hms_devid=1144&online=1713970052&vqe=3$LR•IPV6『线路14』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000019351/1.m3u8$LR•IPV6『线路15』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/index.m3u8$LR•IPV6『线路16』
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8$LR•IPV6『线路18』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000004684/1.m3u8$LR•IPV6『线路19』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010225/index.m3u8$LR•IPV6『线路20』
江苏卫视,http://[2409:8087:1a0a:df::402f]:80/wh7f454c46tw3223665652_2134146582/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV6『线路21』
江苏卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000001000014861/1.m3u8?channel-id=wasusyt&Contentid=6000000001000014861&livemode=1&stbId=3$LR•IPV6『线路22』
江苏卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000001000001828/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001828&livemode=1&stbId=3$LR•IPV6『线路23』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010225/1.m3u8$LR•IPV6『线路24』
江苏卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000005000265030/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265030&livemode=1&stbId=3$LR•IPV6『线路26』
江苏卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226495/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$LR•IPV6『线路27』
江苏卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226737/index.m3u8$LR•IPV6『线路28』
江苏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225613/2.m3u8$LR•IPV6『线路29』
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV6『线路30』
江苏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV6『线路31』
江苏卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$LR•IPV6『线路32』
江苏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV6『线路33』
江苏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226310/index.m3u8$LR•IPV6『线路34』
江苏卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/1000000001000001828/index.m3u8?channel-id=bestzb&Contentid=1000000001000001828&livemode=1&stbId=3$LR•IPV6『线路35』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/1.m3u8?$LR•IPV6『线路38』
江苏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8$LR•IPV6『线路39』
江苏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8$LR•IPV6『线路40』
江苏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV6『线路41』
江苏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8?$LR•IPV6『线路42』
江苏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226310/index.m3u8$LR•IPV6『线路43』
江苏卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$LR•IPV6『线路44』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001828/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001828&livemode=1&stbId=3$LR•IPV6『线路45』
江苏卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226157/index.m3u8$LR•IPV6『线路46』
江苏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226310/index.m3u8$LR•IPV6『线路47』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8$LR•IPV4『线路126』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV4『线路137』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226495/index.m3u8$LR•IPV4『线路143』
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws$LR•IPV4『线路199』
江苏卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8$LR•IPV4『线路209』
江苏卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225613/index.m3u8$LR•IPV4『线路326』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000020780/1.m3u8$LR•IPV6『线路16』
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010041/index.m3u8$LR•IPV6『线路17』
安徽卫视,http://[2409:8087:1a0a:df::404e]:80/wh7f454c46tw3368283462_1665536637/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$LR•IPV6『线路18』
安徽卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000001000009954/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009954&livemode=1&stbId=3$LR•IPV6『线路19』
